======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: calcite-sm-only
Algorithm: DBSCAN
Samples: 19751, Features: 2859
======================================================================

Rank   Feature                                               Relevance
646    SM_interface_lloc_stdev                                4.983772
647    SM_enum_nos_coefficient_of_variation                   4.983546
648    SM_annotation_dloc_min                                 4.980822
649    SM_annotation_dloc_avg                                 4.980511
650    SM_interface_nls_hoover                                4.980422
651    SM_interface_ns_hoover                                 4.980422
652    SM_interface_ns_atkinson                               4.980422
653    SM_interface_nls_atkinson                              4.980422
654    SM_annotation_dloc_max                                 4.980294
655    SM_annotation_dloc_median                              4.980294
656    SM_enum_cc_stdev                                       4.979770
657    SM_interface_tloc_sum                                  4.977945
658    SM_enum_wmc_coefficient_of_variation                   4.976845
659    SM_interface_tlloc_generalized_entropy                 4.976795
660    SM_annotation_dloc_sum                                 4.976491
661    SM_class_tna_sum                                       4.975872
662    SM_enum_nos_sum                                        4.975125
663    SM_interface_npa_sum                                   4.974003
664    SM_interface_na_sum                                    4.974003
665    SM_enum_tng_shannon_entropy                            4.970978
666    SM_enum_tnlg_shannon_entropy                           4.970978
667    SM_enum_cllc_sum                                       4.970793
668    SM_interface_tnls_shannon_entropy                      4.967688
669    SM_enum_tnlg_max                                       4.965398
670    SM_enum_tng_max                                        4.965398
671    SM_interface_tna_generalized_entropy                   4.963410
672    SM_enum_nlpm_sum                                       4.961393
673    SM_interface_ci_median                                 4.958613
674    SM_enum_tnos_hoover                                    4.957795
675    SM_enum_nos_hoover                                     4.957425
676    SM_interface_dit_stdev                                 4.957178
677    SM_enum_nos_stdev                                      4.954264
678    SM_enum_cllc_stdev                                     4.953149
679    SM_interface_tnls_generalized_entropy                  4.952412
680    SM_enum_tlloc_sum                                      4.951410
681    SM_interface_tcd_theil                                 4.949178
682    SM_enum_tnos_stdev                                     4.949098
683    SM_interface_ci_avg                                    4.948539
684    SM_interface_npa_atkinson                              4.947927
685    SM_interface_na_atkinson                               4.947927
686    SM_enum_wmc_hoover                                     4.947762
687    SM_interface_tcd_generalized_entropy                   4.944847
688    SM_interface_tcd_atkinson                              4.944052
689    SM_interface_nla_generalized_entropy                   4.943555
690    SM_interface_nlpa_generalized_entropy                  4.943555
691    SM_interface_nod_atkinson                              4.940105
692    SM_interface_dit_coefficient_of_variation              4.937635
693    SM_interface_ad_generalized_entropy                    4.936169
694    SM_enum_pda_shannon_entropy                            4.933711
695    SM_method_clc_min                                      4.933588
696    SM_interface_cbo_generalized_entropy                   4.933517
697    SM_interface_tna_coefficient_of_variation              4.933303
698    SM_enum_nlm_sum                                        4.931405
699    SM_interface_ci_stdev                                  4.928498
700    SM_enum_nii_sum                                        4.923617
701    SM_interface_tnls_stdev                                4.922236
702    SM_enum_nla_shannon_entropy                            4.921699
703    SM_enum_npa_shannon_entropy                            4.921699
704    SM_enum_na_shannon_entropy                             4.921699
705    SM_enum_lloc_shannon_entropy                           4.921699
706    SM_enum_tlloc_shannon_entropy                          4.921699
707    SM_enum_tna_shannon_entropy                            4.921699
708    SM_enum_tnlpa_shannon_entropy                          4.921699
709    SM_enum_tnla_shannon_entropy                           4.921699
710    SM_enum_tnpa_shannon_entropy                           4.921699
711    SM_enum_nlpa_shannon_entropy                           4.921699
712    SM_interface_ci_max                                    4.918563
713    SM_interface_ci_sum                                    4.918563
714    SM_annotation_tcloc_min                                4.915025
715    SM_annotation_cloc_min                                 4.915025
716    SM_annotation_tcloc_avg                                4.914741
717    SM_annotation_cloc_avg                                 4.914741
718    SM_annotation_tcloc_max                                4.914543
719    SM_annotation_cloc_median                              4.914543
720    SM_annotation_cloc_max                                 4.914543
721    SM_annotation_tcloc_median                             4.914543
722    SM_interface_lloc_generalized_entropy                  4.913579
723    SM_annotation_cloc_sum                                 4.911065
724    SM_annotation_tcloc_sum                                4.911065
725    SM_enum_tnos_sum                                       4.909426
726    SM_enum_nii_generalized_entropy                        4.908400
727    SM_interface_lldc_generalized_entropy                  4.906329
728    SM_interface_tnos_shannon_entropy                      4.906060
729    SM_interface_nla_hoover                                4.904197
730    SM_interface_nla_atkinson                              4.904197
731    SM_interface_nlpa_hoover                               4.904197
732    SM_interface_nlpa_atkinson                             4.904197
733    SM_interface_tnla_shannon_entropy                      4.904141
734    SM_interface_tna_shannon_entropy                       4.903307
735    SM_enum_clc_min                                        4.902319
736    SM_enum_rfc_stdev                                      4.901778
737    SM_interface_tng_stdev                                 4.900957
738    SM_interface_tns_stdev                                 4.899967
739    SM_interface_pua_generalized_entropy                   4.899380
740    SM_enum_nii_coefficient_of_variation                   4.896103
741    SM_interface_npa_hoover                                4.892256
742    SM_interface_na_hoover                                 4.892256
743    SM_enum_cboi_shannon_entropy                           4.890621
744    SM_interface_ldc_generalized_entropy                   4.888871
745    SM_enum_nii_atkinson                                   4.888183
746    SM_enum_nii_max                                        4.886203
747    SM_interface_cco_generalized_entropy                   4.881604
748    SM_enum_lloc_max                                       4.877075
749    SM_interface_nop_max                                   4.875709
750    SM_interface_clc_median                                4.875029
751    SM_interface_cd_generalized_entropy                    4.873013
752    SM_enum_nlm_stdev                                      4.871895
753    SM_enum_nm_stdev                                       4.871895
754    SM_interface_cd_atkinson                               4.869445
755    SM_interface_nlpa_coefficient_of_variation             4.867281
756    SM_interface_nla_coefficient_of_variation              4.867281
757    SM_interface_cd_theil                                  4.866947
758    SM_interface_tnpa_atkinson                             4.860862
759    SM_enum_tnos_theil                                     4.857232
760    SM_enum_nii_hoover                                     4.855638
761    SM_interface_noc_atkinson                              4.855488
762    SM_interface_dit_theil                                 4.855309
763    SM_enum_npm_sum                                        4.854407
764    SM_enum_nos_max                                        4.854343
765    SM_interface_cboi_theil                                4.854045
766    SM_interface_tnlm_generalized_entropy                  4.852214
767    SM_interface_nla_theil                                 4.851203
768    SM_interface_nlpa_theil                                4.851203
769    SM_interface_ng_stdev                                  4.849811
770    SM_interface_cc_coefficient_of_variation               4.849486
771    SM_interface_clc_coefficient_of_variation              4.849486
772    SM_interface_ccl_coefficient_of_variation              4.849486
773    SM_interface_ldc_coefficient_of_variation              4.849486
774    SM_interface_ci_coefficient_of_variation               4.849486
775    SM_interface_lldc_coefficient_of_variation             4.849486
776    SM_interface_cllc_coefficient_of_variation             4.849486
777    SM_interface_cco_coefficient_of_variation              4.849486
778    SM_interface_pua_stdev                                 4.849363
779    SM_interface_tnos_generalized_entropy                  4.847822
780    SM_interface_tng_generalized_entropy                   4.846461
781    SM_interface_clc_avg                                   4.846439
782    SM_interface_tnlpa_atkinson                            4.846165
783    SM_interface_tnlpa_hoover                              4.846165
784    SM_enum_nm_sum                                         4.843359
785    SM_interface_tnpa_hoover                               4.842549
786    SM_interface_tnlpm_generalized_entropy                 4.842069
787    SM_enum_cc_sum                                         4.839601
788    SM_enum_nlpm_stdev                                     4.838995
789    SM_enum_npm_stdev                                      4.838995
790    SM_interface_npa_generalized_entropy                   4.835267
791    SM_interface_na_generalized_entropy                    4.835267
792    SM_interface_cloc_generalized_entropy                  4.830104
793    SM_interface_cbo_atkinson                              4.824370
794    SM_interface_tns_shannon_entropy                       4.821505
795    SM_interface_ns_stdev                                  4.820967
796    SM_interface_nls_stdev                                 4.820967
797    SM_interface_tnlpa_coefficient_of_variation            4.817871
798    SM_interface_cllc_median                               4.815913
799    SM_class_tnls_stdev                                    4.814295
800    SM_enum_nos_theil                                      4.812746
801    SM_interface_ad_atkinson                               4.812538
802    SM_enum_tnlpm_sum                                      4.807207
803    SM_interface_tnpa_theil                                4.799470
804    SM_interface_ad_theil                                  4.798049
805    SM_interface_tnls_theil                                4.797578
806    SM_interface_clc_stdev                                 4.790615
807    SM_enum_tlloc_max                                      4.785497
808    SM_interface_tnlg_stdev                                4.782042
809    SM_interface_tnls_sum                                  4.779302
810    SM_enum_tnos_max                                       4.776972
811    SM_interface_cllc_avg                                  4.775325
812    SM_interface_tnlpa_theil                               4.767006
813    SM_interface_tcloc_generalized_entropy                 4.765778
814    SM_method_dloc_sum                                     4.763906
815    SM_interface_clc_max                                   4.763407
816    SM_interface_clc_sum                                   4.763407
817    SM_interface_tnls_atkinson                             4.762536
818    SM_interface_cc_median                                 4.762208
819    SM_interface_tnls_hoover                               4.762130
820    SM_interface_tna_atkinson                              4.762054
821    SM_interface_nlg_stdev                                 4.761961
822    SM_interface_pda_atkinson                              4.761899
823    SM_interface_dloc_generalized_entropy                  4.759453
824    SM_interface_tnlg_generalized_entropy                  4.757756
825    SM_interface_nlpa_stdev                                4.755289
826    SM_interface_nla_stdev                                 4.755289
827    SM_enum_rfc_sum                                        4.753355
828    SM_interface_rfc_generalized_entropy                   4.750322
829    SM_interface_nod_generalized_entropy                   4.749549
830    SM_interface_tnla_hoover                               4.747568
831    SM_interface_tnla_atkinson                             4.747568
832    SM_interface_npm_stdev                                 4.746855
833    SM_interface_nm_stdev                                  4.746855
834    SM_interface_tna_hoover                                4.744026
835    SM_interface_tns_generalized_entropy                   4.743795
836    SM_enum_tnlm_sum                                       4.737100
837    SM_enum_wmc_theil                                      4.736836
838    SM_method_ccl_avg                                      4.736080
839    SM_interface_tcd_hoover                                4.734368
840    SM_interface_tnls_coefficient_of_variation             4.733353
841    SM_interface_tnla_coefficient_of_variation             4.729986
842    SM_method_lldc_median                                  4.728910
843    SM_interface_tnos_atkinson                             4.725931
844    SM_interface_tnos_hoover                               4.725931
845    SM_interface_tlloc_atkinson                            4.723253
846    SM_enum_clc_avg                                        4.720814
847    SM_interface_nlpm_stdev                                4.719743
848    SM_interface_wmc_stdev                                 4.719743
849    SM_interface_nlm_stdev                                 4.719743
850    SM_interface_cc_avg                                    4.719502
851    SM_class_rfc_sum                                       4.714592
852    SM_class_tcloc_max                                     4.712638
853    SM_interface_rfc_stdev                                 4.710335
854    SM_interface_tnos_coefficient_of_variation             4.709343
855    SM_enum_loc_shannon_entropy                            4.708400
856    SM_enum_dloc_shannon_entropy                           4.708400
857    SM_enum_cloc_shannon_entropy                           4.708400
858    SM_enum_tloc_shannon_entropy                           4.708400
859    SM_enum_tcloc_shannon_entropy                          4.708400
860    SM_enum_tnpm_sum                                       4.703025
861    SM_interface_tnm_generalized_entropy                   4.700286
862    SM_enum_cd_shannon_entropy                             4.698214
863    SM_enum_tcd_shannon_entropy                            4.698214
864    SM_interface_cllc_stdev                                4.696997
865    SM_enum_tnla_sum                                       4.696066
866    SM_enum_tna_sum                                        4.695000
867    SM_enum_wmc_avg                                        4.688965
868    SM_enum_lldc_sum                                       4.686933
869    SM_enum_ldc_sum                                        4.686771
870    SM_interface_cbo_coefficient_of_variation              4.686211
871    SM_enum_wmc_median                                     4.685424
872    SM_enum_tnm_stdev                                      4.679126
873    SM_enum_tnlm_stdev                                     4.679126
874    SM_interface_tnpm_generalized_entropy                  4.678786
875    SM_interface_nlg_generalized_entropy                   4.678511
876    SM_class_tnlpm_stdev                                   4.677642
877    SM_class_ns_sum                                        4.676569
878    SM_class_tns_max                                       4.676522
879    SM_enum_nla_sum                                        4.676465
880    SM_enum_nlm_theil                                      4.675728
881    SM_enum_nm_theil                                       4.675728
882    SM_enum_na_sum                                         4.675353
883    SM_interface_tna_theil                                 4.673469
884    SM_enum_nos_avg                                        4.672917
885    SM_enum_nos_median                                     4.671972
886    SM_enum_pda_stdev                                      4.665738
887    SM_interface_cd_hoover                                 4.663583
888    SM_enum_loc_sum                                        4.662802
889    SM_enum_lldc_median                                    4.661769
890    SM_enum_ldc_median                                     4.661498
891    SM_enum_lldc_avg                                       4.660690
892    SM_enum_ldc_avg                                        4.660419
893    SM_interface_cllc_sum                                  4.659241
894    SM_interface_cllc_max                                  4.659241
895    SM_enum_tnlpa_sum                                      4.659013
896    SM_enum_tnpa_sum                                       4.657870
897    SM_enum_nii_theil                                      4.657756
898    SM_enum_tnpm_stdev                                     4.655417
899    SM_enum_tnlpm_stdev                                    4.655417
900    SM_enum_clc_max                                        4.648854
901    SM_interface_tcd_coefficient_of_variation              4.648592
902    SM_enum_clc_sum                                        4.646458
903    SM_interface_cd_stdev                                  4.642503
904    SM_enum_tnm_sum                                        4.639355
905    SM_interface_cc_stdev                                  4.637286
906    SM_interface_ng_generalized_entropy                    4.635132
907    SM_enum_nlpa_sum                                       4.634908
908    SM_enum_npa_sum                                        4.633717
909    SM_interface_ad_hoover                                 4.633096
910    SM_enum_dloc_median                                    4.632093
911    SM_interface_tnla_theil                                4.631170
912    SM_enum_tloc_sum                                       4.630156
913    SM_enum_tnlm_theil                                     4.629825
914    SM_enum_tnm_theil                                      4.629825
915    SM_enum_tcloc_median                                   4.629008
916    SM_enum_dloc_avg                                       4.628324
917    SM_interface_noc_hoover                                4.626154
918    SM_interface_tnos_theil                                4.625918
919    SM_interface_tnlpa_median                              4.625597
920    SM_interface_tnlpa_avg                                 4.625489
921    SM_enum_tcloc_avg                                      4.624726
922    SM_enum_cloc_median                                    4.624233
923    SM_enum_cloc_avg                                       4.620082
924    SM_interface_tnpa_median                               4.618892
925    SM_interface_tnlm_sum                                  4.618707
926    SM_interface_tcd_stdev                                 4.618133
927    SM_class_tnlm_stdev                                    4.617301
928    SM_interface_tnpa_avg                                  4.617051
929    SM_interface_wmc_generalized_entropy                   4.616016
930    SM_interface_nlm_generalized_entropy                   4.616016
931    SM_interface_nlpm_generalized_entropy                  4.616016
932    SM_enum_cco_stdev                                      4.610909
933    SM_interface_cbo_hoover                                4.602233
934    SM_interface_cc_max                                    4.597747
935    SM_interface_cc_sum                                    4.597747
936    SM_interface_noc_coefficient_of_variation              4.594931
937    SM_file_mccc                                           4.594809
938    SM_interface_ad_coefficient_of_variation               4.591504
939    SM_enum_lldc_max                                       4.583012
940    SM_enum_ldc_max                                        4.582884
941    SM_interface_cd_coefficient_of_variation               4.580813
942    SM_enum_lldc_stdev                                     4.577466
943    SM_enum_ldc_stdev                                      4.577406
944    SM_interface_loc_generalized_entropy                   4.573459
945    SM_interface_tng_atkinson                              4.568573
946    SM_interface_tloc_generalized_entropy                  4.568199
947    SM_class_dloc_sum                                      4.567806
948    SM_class_tnlpa_max                                     4.567172
949    SM_interface_npm_generalized_entropy                   4.566165
950    SM_interface_nm_generalized_entropy                    4.566165
951    SM_method_ldc_median                                   4.562293
952    SM_interface_lloc_atkinson                             4.556308
953    SM_interface_tns_theil                                 4.553973
954    SM_interface_nla_sum                                   4.551735
955    SM_interface_nlpa_sum                                  4.551735
956    SM_enum_ccl_stdev                                      4.550090
957    SM_interface_tnlm_max                                  4.549638
958    SM_enum_ci_stdev                                       4.549138
959    SM_enum_clc_median                                     4.542158
960    SM_enum_dit_theil                                      4.537039
961    SM_enum_nop_shannon_entropy                            4.537039
962    SM_enum_dit_shannon_entropy                            4.537039
963    SM_enum_dit_coefficient_of_variation                   4.537039
964    SM_enum_dit_generalized_entropy                        4.537039
965    SM_enum_dit_atkinson                                   4.537039
966    SM_enum_dit_stdev                                      4.537039
967    SM_enum_nop_atkinson                                   4.537039
968    SM_enum_nop_coefficient_of_variation                   4.537039
969    SM_enum_noa_shannon_entropy                            4.537039
970    SM_enum_noa_generalized_entropy                        4.537039
971    SM_enum_noa_stdev                                      4.537039
972    SM_enum_noa_theil                                      4.537039
973    SM_enum_noa_coefficient_of_variation                   4.537039
974    SM_enum_noa_atkinson                                   4.537039
975    SM_enum_nop_stdev                                      4.537039
976    SM_enum_nop_theil                                      4.537039
977    SM_enum_nop_generalized_entropy                        4.537039
978    SM_enum_nop_hoover                                     4.537039
979    SM_enum_dit_hoover                                     4.537039
980    SM_enum_noa_hoover                                     4.537039
981    SM_interface_cllc_theil                                4.536235
982    SM_interface_cc_theil                                  4.536235
983    SM_interface_clc_theil                                 4.536235
984    SM_interface_nod_hoover                                4.535364
985    SM_interface_ad_stdev                                  4.535033
986    SM_interface_cloc_atkinson                             4.533280
987    SM_interface_cco_theil                                 4.532750
988    SM_interface_dloc_atkinson                             4.520415
989    SM_interface_tng_coefficient_of_variation              4.517101
990    SM_interface_cbo_theil                                 4.514779
991    SM_interface_tcloc_atkinson                            4.512043
992    SM_enum_cc_max                                         4.508288
993    SM_class_tnpa_max                                      4.504111
994    SM_interface_nod_coefficient_of_variation              4.500764
995    SM_enum_nle_sum                                        4.500719
996    SM_interface_tns_atkinson                              4.499348
997    SM_interface_tns_hoover                                4.498952
998    SM_interface_loc_atkinson                              4.498701
999    SM_interface_tloc_atkinson                             4.490705
1000   SM_interface_ldc_theil                                 4.487549
1001   SM_interface_ng_atkinson                               4.485979
1002   SM_interface_ng_coefficient_of_variation               4.480912
1003   SM_enum_tnos_avg                                       4.473589
1004   SM_enum_tnos_median                                    4.472400
1005   SM_class_tnpm_sum                                      4.464677
1006   SM_class_tnm_sum                                       4.461743
1007   SM_class_npm_sum                                       4.460682
1008   SM_class_tnpm_max                                      4.460357
1009   SM_class_tnm_max                                       4.456791
1010   SM_class_nm_sum                                        4.455918
1011   SM_interface_cboi_atkinson                             4.454903
1012   SM_class_tnlpa_sum                                     4.449459
1013   SM_interface_tnlg_atkinson                             4.445517
1014   SM_interface_tns_sum                                   4.445331
1015   SM_interface_tns_coefficient_of_variation              4.443987
1016   SM_method_cloc_sum                                     4.443656
1017   SM_enum_tnlpa_max                                      4.442451
1018   SM_enum_tnpa_max                                       4.441129
1019   SM_class_noa_sum                                       4.439822
1020   SM_interface_pua_shannon_entropy                       4.438832
1021   SM_interface_cboi_coefficient_of_variation             4.437937
1022   SM_method_tcloc_sum                                    4.434312
1023   SM_interface_lldc_theil                                4.433426
1024   SM_interface_tlloc_theil                               4.432788
1025   SM_interface_pua_min                                   4.431718
1026   SM_enum_cllc_max                                       4.431071
1027   SM_enum_nl_sum                                         4.430817
1028   SM_interface_pda_coefficient_of_variation              4.426144
1029   SM_enum_tnla_max                                       4.419742
1030   SM_interface_pua_median                                4.418878
1031   SM_enum_tna_max                                        4.418482
1032   SM_interface_pua_avg                                   4.416107
1033   SM_interface_pda_theil                                 4.410768
1034   SM_enum_nlpa_max                                       4.407273
1035   SM_enum_npa_max                                        4.405905
1036   SM_interface_pua_max                                   4.401265
1037   SM_interface_pda_hoover                                4.396914
1038   SM_enum_noi_sum                                        4.395442
1039   SM_interface_nlg_atkinson                              4.388118
1040   SM_enum_nla_max                                        4.384773
1041   SM_enum_noi_max                                        4.384083
1042   SM_enum_na_max                                         4.383467
1043   SM_interface_tng_hoover                                4.377850
1044   SM_interface_tng_theil                                 4.373970
1045   SM_interface_loc_theil                                 4.370806
1046   SM_interface_npa_max                                   4.368927
1047   SM_interface_na_max                                    4.368927
1048   SM_interface_pua_sum                                   4.368005
1049   SM_interface_tnlg_coefficient_of_variation             4.362088
1050   SM_class_dit_sum                                       4.359790
1051   SM_interface_ng_hoover                                 4.358620
1052   SM_interface_tloc_theil                                4.355964
1053   SM_interface_tnlg_hoover                               4.344057
1054   SM_interface_nlg_hoover                                4.327002
1055   SM_interface_nlg_coefficient_of_variation              4.325567
1056   SM_enum_cc_min                                         4.324962
1057   SM_interface_tnlg_shannon_entropy                      4.324303
1058   SM_interface_cbo_shannon_entropy                       4.322398
1059   SM_interface_tng_shannon_entropy                       4.320335
1060   SM_interface_ad_shannon_entropy                        4.319719
1061   SM_interface_tnls_max                                  4.314571
1062   SM_enum_loc_max                                        4.313213
1063   SM_interface_nii_generalized_entropy                   4.307525
1064   SM_interface_ng_shannon_entropy                        4.306771
1065   SM_interface_nlg_shannon_entropy                       4.305795
1066   SM_interface_ng_theil                                  4.303868
1067   SM_interface_pua_atkinson                              4.303122
1068   SM_interface_tnlg_theil                                4.288933
1069   SM_enum_rfc_max                                        4.288240
1070   SM_enum_tloc_max                                       4.287113
1071   SM_annotation_tlloc_max                                4.285436
1072   SM_annotation_tlloc_avg                                4.285436
1073   SM_annotation_tlloc_min                                4.285436
1074   SM_annotation_lloc_max                                 4.285436
1075   SM_annotation_lloc_median                              4.285436
1076   SM_annotation_lloc_min                                 4.285436
1077   SM_annotation_tlloc_median                             4.285436
1078   SM_annotation_lloc_avg                                 4.285436
1079   SM_enum_lloc_avg                                       4.279283
1080   SM_enum_lloc_median                                    4.278857
1081   SM_enum_cc_avg                                         4.278393
1082   SM_enum_clc_stdev                                      4.276380
1083   SM_interface_pda_shannon_entropy                       4.269787
1084   SM_interface_tlloc_hoover                              4.268113
1085   SM_annotation_tlloc_atkinson                           4.262384
1086   SM_annotation_lloc_atkinson                            4.262384
1087   SM_class_tnpm_stdev                                    4.258654
1088   SM_interface_pua_hoover                                4.251024
1089   SM_interface_tlloc_coefficient_of_variation            4.250601
1090   SM_interface_tnm_atkinson                              4.245750
1091   SM_enum_tnlpm_max                                      4.239279
1092   SM_class_tnm_stdev                                     4.233650
1093   SM_enum_noi_median                                     4.225260
1094   SM_interface_cboi_hoover                               4.222360
1095   SM_interface_tnpm_atkinson                             4.222252
1096   SM_interface_nod_theil                                 4.221443
1097   SM_interface_tnlpm_sum                                 4.221355
1098   SM_interface_noc_generalized_entropy                   4.219417
1099   SM_class_tnla_stdev                                    4.218412
1100   SM_interface_noc_shannon_entropy                       4.216739
1101   SM_enum_noi_avg                                        4.216126
1102   SM_interface_tnlm_atkinson                             4.215621
1103   SM_interface_nlg_theil                                 4.213357
1104   SM_interface_nm_atkinson                               4.211952
1105   SM_interface_npm_atkinson                              4.211952
1106   SM_interface_nls_max                                   4.207043
1107   SM_interface_nls_sum                                   4.207043
1108   SM_interface_nlm_atkinson                              4.204163
1109   SM_interface_wmc_atkinson                              4.204163
1110   SM_interface_nlpm_atkinson                             4.204163
1111   SM_enum_noi_min                                        4.203844
1112   SM_interface_lloc_theil                                4.203624
1113   SM_interface_rfc_atkinson                              4.202574
1114   SM_interface_tnlpm_atkinson                            4.201030
1115   SM_class_cloc_sum                                      4.192937
1116   SM_enum_tlloc_median                                   4.192436
1117   SM_enum_tlloc_avg                                      4.192171
1118   SM_interface_lloc_hoover                               4.189401
1119   SM_enum_pda_sum                                        4.187333
1120   SM_interface_cloc_theil                                4.184824
1121   SM_interface_nlpa_min                                  4.184077
1122   SM_interface_nla_min                                   4.184077
1123   SM_interface_nlpa_median                               4.182564
1124   SM_interface_nla_median                                4.182564
1125   SM_interface_nla_avg                                   4.178685
1126   SM_interface_nlpa_avg                                  4.178685
1127   SM_interface_tnlm_theil                                4.174558
1128   SM_interface_loc_hoover                                4.172963
1129   SM_interface_lloc_coefficient_of_variation             4.172720
1130   SM_interface_tcloc_theil                               4.172010
1131   SM_interface_nlpa_max                                  4.171787
1132   SM_interface_nla_max                                   4.171787
1133   SM_enum_tnlm_max                                       4.171679
1134   SM_interface_tnm_theil                                 4.171328
1135   SM_enum_nlpm_max                                       4.171281
1136   SM_enum_cllc_min                                       4.169680
1137   SM_interface_tnlpm_theil                               4.167639
1138   SM_interface_tcloc_hoover                              4.167627
1139   SM_interface_noc_theil                                 4.167474
1140   SM_interface_na_min                                    4.167210
1141   SM_interface_npa_min                                   4.167210
1142   SM_interface_na_median                                 4.163827
1143   SM_interface_npa_median                                4.163827
1144   SM_class_tnpa_sum                                      4.163026
1145   SM_interface_npa_avg                                   4.161368
1146   SM_interface_na_avg                                    4.161368
1147   SM_enum_pda_max                                        4.161272
1148   SM_enum_tnpm_max                                       4.161167
1149   SM_interface_pda_sum                                   4.158829
1150   SM_interface_tcloc_coefficient_of_variation            4.158230
1151   SM_interface_tnpm_theil                                4.158154
1152   SM_enum_tnlg_median                                    4.157549
1153   SM_enum_tng_median                                     4.157549
1154   SM_interface_cloc_coefficient_of_variation             4.153687
1155   SM_interface_cloc_hoover                               4.153452
1156   SM_enum_tng_avg                                        4.151905
1157   SM_enum_tnlg_avg                                       4.151905
1158   SM_enum_cllc_avg                                       4.150988
1159   SM_interface_tloc_hoover                               4.148853
1160   SM_interface_dloc_coefficient_of_variation             4.146393
1161   SM_enum_nlg_median                                     4.144832
1162   SM_enum_ng_median                                      4.144832
1163   SM_interface_loc_coefficient_of_variation              4.144737
1164   SM_enum_cc_median                                      4.144216
1165   SM_interface_dloc_hoover                               4.143179
1166   SM_interface_nm_theil                                  4.141692
1167   SM_interface_npm_theil                                 4.141692
1168   SM_enum_ng_avg                                         4.141045
1169   SM_enum_nlg_avg                                        4.141045
1170   SM_enum_nlm_max                                        4.131039
1171   SM_method_cco_max                                      4.128443
1172   SM_interface_nii_atkinson                              4.128312
1173   SM_interface_tloc_coefficient_of_variation             4.128095
1174   SM_interface_dloc_theil                                4.125200
1175   SM_enum_tnm_max                                        4.114502
1176   SM_interface_lloc_sum                                  4.111557
1177   SM_class_lcom5_sum                                     4.101930
1178   SM_interface_rfc_theil                                 4.100811
1179   SM_interface_nod_shannon_entropy                       4.096032
1180   SM_annotation_cboi_median                              4.087665
1181   SM_annotation_cboi_min                                 4.087665
1182   SM_annotation_cboi_max                                 4.087665
1183   SM_annotation_cboi_avg                                 4.087665
1184   SM_interface_pua_theil                                 4.083716
1185   SM_interface_npm_coefficient_of_variation              4.075437
1186   SM_interface_nm_coefficient_of_variation               4.075437
1187   SM_interface_rfc_sum                                   4.074697
1188   SM_interface_nlm_sum                                   4.070666
1189   SM_interface_wmc_sum                                   4.070666
1190   SM_interface_nlpm_sum                                  4.070666
1191   SM_interface_pua_coefficient_of_variation              4.060534
1192   SM_annotation_cboi_sum                                 4.060473
1193   SM_interface_tnm_coefficient_of_variation              4.057985
1194   SM_class_na_sum                                        4.055866
1195   SM_interface_nlpm_theil                                4.052302
1196   SM_interface_nlm_theil                                 4.052302
1197   SM_interface_wmc_theil                                 4.052302
1198   SM_interface_tnpm_coefficient_of_variation             4.051827
1199   SM_enum_noc_avg                                        4.051048
1200   SM_enum_noc_max                                        4.051048
1201   SM_enum_noc_median                                     4.051048
1202   SM_enum_noc_min                                        4.051048
1203   SM_enum_nod_avg                                        4.051048
1204   SM_enum_nod_median                                     4.051048
1205   SM_enum_nod_min                                        4.051048
1206   SM_enum_nod_max                                        4.051048
1207   SM_enum_noc_sum                                        4.051048
1208   SM_enum_nod_sum                                        4.051048
1209   SM_interface_tnlm_hoover                               4.044470
1210   SM_interface_nlm_hoover                                4.042215
1211   SM_interface_nlpm_hoover                               4.042215
1212   SM_interface_wmc_hoover                                4.042215
1213   SM_interface_tnlpm_hoover                              4.038329
1214   SM_interface_tnm_hoover                                4.038258
1215   SM_interface_rfc_hoover                                4.037950
1216   SM_interface_tnlm_coefficient_of_variation             4.037400
1217   SM_interface_rfc_coefficient_of_variation              4.036039
1218   SM_interface_nlpm_coefficient_of_variation             4.035831
1219   SM_interface_wmc_coefficient_of_variation              4.035831
1220   SM_interface_nlm_coefficient_of_variation              4.035831
1221   SM_enum_npm_max                                        4.033903
1222   SM_interface_tnlpm_coefficient_of_variation            4.031713
1223   SM_interface_tnpm_hoover                               4.030666
1224   SM_interface_npm_hoover                                4.029532
1225   SM_interface_nm_hoover                                 4.029532
1226   SM_class_nlpa_stdev                                    4.022603
1227   SM_enum_nm_max                                         4.015904
1228   SM_annotation_tlloc_sum                                4.015024
1229   SM_annotation_lloc_sum                                 4.015024
1230   SM_interface_tloc_median                               4.009436
1231   SM_enum_cllc_median                                    4.007651
1232   SM_interface_rfc_shannon_entropy                       3.992108
1233   SM_interface_wmc_shannon_entropy                       3.990906
1234   SM_interface_nlm_shannon_entropy                       3.990906
1235   SM_interface_nlpm_shannon_entropy                      3.990906
1236   SM_interface_nii_theil                                 3.990620
1237   SM_interface_tloc_avg                                  3.989566
1238   SM_interface_npm_shannon_entropy                       3.981708
1239   SM_interface_nm_shannon_entropy                        3.981708
1240   SM_class_nlpa_max                                      3.980177
1241   SM_interface_nii_hoover                                3.972909
1242   SM_interface_tnlm_shannon_entropy                      3.966870
1243   SM_interface_tnlpm_shannon_entropy                     3.966870
1244   SM_class_tlloc_stdev                                   3.964834
1245   SM_interface_tnpm_shannon_entropy                      3.957011
