======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: calcite
Algorithm: DBSCAN
Samples: 19751, Features: 5234
======================================================================

Rank   Feature                                               Relevance
1109   SM_enum_tnlpm_avg                                      3.474605
1110   SM_interface_tlloc_min                                 3.470457
1111   SM_interface_tnlpa_sum                                 3.460963
1112   SM_enum_nos_min                                        3.454267
1113   SM_method_mism_coefficient_of_variation                3.451856
1114   SM_class_tnlpa_stdev                                   3.451347
1115   SM_method_misei_coefficient_of_variation               3.450940
1116   SM_enum_tnm_sum                                        3.450693
1117   SM_interface_tnpa_max                                  3.444543
1118   SM_class_dloc_stdev                                    3.443445
1119   PMD_tmsi                                               3.442422
1120   SM_class_nla_max                                       3.438613
1121   SM_enum_tnlm_sum                                       3.434719
1122   SM_interface_nls_avg                                   3.433034
1123   SM_enum_nle_max                                        3.427280
1124   SM_interface_tnlpa_max                                 3.416895
1125   SM_method_mccc_median                                  3.414485
1126   SM_enum_cbo_sum                                        3.407305
1127   SM_interface_tnlpm_stdev                               3.407156
1128   SM_enum_clc_stdev                                      3.405421
1129   SM_interface_nlm_min                                   3.398536
1130   SM_interface_nlpm_min                                  3.398536
1131   SM_interface_wmc_min                                   3.398536
1132   SM_interface_nls_median                                3.396872
1133   SM_interface_rfc_min                                   3.396817
1134   SM_enum_nl_max                                         3.395603
1135   SM_interface_tnlpm_min                                 3.393596
1136   SM_interface_tnlm_min                                  3.391408
1137   PMD_eis                                                3.389633
1138   SM_enum_tloc_median                                    3.387397
1139   SM_enum_loc_median                                     3.384120
1140   SM_class_tnpa_stdev                                    3.382371
1141   SM_class_cloc_stdev                                    3.382352
1142   SM_enum_tlloc_min                                      3.379656
1143   SM_interface_nlpm_max                                  3.378601
1144   SM_interface_nlm_max                                   3.378601
1145   SM_interface_wmc_max                                   3.378601
1146   SM_enum_tloc_avg                                       3.377661
1147   SM_interface_nlm_median                                3.376697
1148   SM_interface_wmc_median                                3.376697
1149   SM_interface_nlpm_median                               3.376697
1150   SM_interface_rfc_max                                   3.374955
1151   SM_enum_loc_avg                                        3.374389
1152   SM_interface_rfc_median                                3.373870
1153   PMD_scn                                                3.373697
1154   SM_method_tnos_min                                     3.371997
1155   SM_interface_nlm_avg                                   3.371853
1156   SM_interface_wmc_avg                                   3.371853
1157   SM_interface_nlpm_avg                                  3.371853
1158   SM_interface_rfc_avg                                   3.369120
1159   SM_interface_tnlg_max                                  3.361519
1160   PMD_ismub                                              3.349550
1161   SM_interface_tnlpm_max                                 3.333843
1162   SM_enum_lloc_min                                       3.323597
1163   SM_interface_tnpa_stdev                                3.319728
1164   SM_interface_tnlpm_median                              3.318186
1165   SM_interface_tnlpm_avg                                 3.317279
1166   SM_interface_tnlpa_stdev                               3.304427
1167   SM_interface_tnlpm_sum                                 3.296245
1168   SM_class_nlpm_max                                      3.293355
1169   SM_interface_rfc_sum                                   3.277160
1170   SM_interface_nlg_max                                   3.273875
1171   SM_enum_tnm_min                                        3.268225
1172   SM_enum_cbo_max                                        3.254966
1173   SM_interface_wmc_sum                                   3.254617
1174   SM_interface_nlpm_sum                                  3.254617
1175   SM_interface_nlm_sum                                   3.254617
1176   AST_literal                                            3.251518
1177   SM_interface_nls_min                                   3.247661
1178   SM_class_tcloc_stdev                                   3.247631
1179   SM_interface_tnls_min                                  3.245057
1180   PMD_smn                                                3.238963
1181   PMD_ulbr                                               3.238766
1182   SM_class_dloc_max                                      3.235639
1183   SM_class_npa_sum                                       3.233414
1184   SM_enum_pda_median                                     3.232755
1185   SM_enum_pda_avg                                        3.232206
1186   SM_enum_nlpm_sum                                       3.230291
1187   SM_class_nlm_max                                       3.227931
1188   SM_class_nlpa_sum                                      3.227305
1189   SM_class_tnlpm_stdev                                   3.219815
1190   AST_arraycreator                                       3.213409
1191   SM_interface_tcloc_sum                                 3.210946
1192   SM_interface_tcloc_max                                 3.205921
1193   SM_class_cloc_max                                      3.202898
1194   SM_interface_tnlm_avg                                  3.196189
1195   SM_interface_tnlm_median                               3.192985
1196   SM_class_nop_sum                                       3.190453
1197   SM_enum_clc_sum                                        3.186972
1198   SM_enum_nlm_sum                                        3.186041
1199   SM_class_lcom5_sum                                     3.185220
1200   SM_method_mims_generalized_entropy                     3.168961
1201   SM_method_mi_generalized_entropy                       3.168766
1202   SM_enum_npm_sum                                        3.160622
1203   SM_class_tnlm_stdev                                    3.151243
1204   SM_method_misei_generalized_entropy                    3.150004
1205   SM_method_lloc_min                                     3.149441
1206   SM_method_mism_generalized_entropy                     3.147285
1207   SM_enum_tnos_min                                       3.143316
1208   SM_interface_dloc_sum                                  3.135124
1209   SM_interface_cloc_sum                                  3.134642
1210   SM_enum_nm_sum                                         3.129141
1211   SM_class_nlg_max                                       3.128610
1212   AST_referencetype                                      3.126969
1213   PMD_menc                                               3.124347
1214   SM_interface_cloc_max                                  3.120564
1215   SM_interface_dloc_max                                  3.119378
1216   SM_annotation_dloc_gini                                3.117497
1217   SM_annotation_tcloc_gini                               3.117497
1218   SM_annotation_cloc_gini                                3.117497
1219   SM_class_dloc_sum                                      3.117329
1220   SM_annotation_cd_gini                                  3.116759
1221   SM_annotation_tcd_gini                                 3.116759
1222   SM_interface_tng_sum                                   3.115091
1223   SM_annotation_lloc_gini                                3.114169
1224   SM_annotation_loc_gini                                 3.114169
1225   SM_annotation_tlloc_gini                               3.114169
1226   SM_annotation_ad_gini                                  3.114169
1227   SM_annotation_pda_gini                                 3.114169
1228   SM_annotation_tloc_gini                                3.114169
1229   SM_class_cloc_sum                                      3.101538
1230   SM_class_pda_sum                                       3.100912
1231   SM_annotation_pda_min                                  3.092494
1232   SM_annotation_pda_avg                                  3.092494
1233   SM_annotation_pda_max                                  3.092494
1234   SM_annotation_ad_avg                                   3.092494
1235   SM_annotation_ad_max                                   3.092494
1236   SM_annotation_pda_median                               3.092494
1237   SM_annotation_ad_min                                   3.092494
1238   SM_annotation_ad_median                                3.092494
1239   SM_class_ldc_sum                                       3.092198
1240   PMD_uis                                                3.089593
1241   SM_method_nle_sum                                      3.089360
1242   SM_class_loc_max                                       3.088970
1243   SM_method_nl_sum                                       3.078305
1244   SM_class_lldc_sum                                      3.076971
1245   SM_interface_loc_max                                   3.071587
1246   AST_throwstatement                                     3.069376
1247   SM_interface_loc_sum                                   3.068380
1248   SM_interface_cboi_sum                                  3.067715
1249   SM_class_lloc_max                                      3.066927
1250   AST_arrayinitializer                                   3.062079
1251   SM_interface_tnlm_sum                                  3.060598
1252   SM_class_nos_max                                       3.060064
1253   SM_enum_cco_gini                                       3.056442
1254   SM_class_nle_sum                                       3.052762
1255   SM_enum_clc_gini                                       3.050808
1256   SM_enum_cllc_gini                                      3.049290
1257   SM_enum_rfc_min                                        3.048983
1258   SM_class_ccl_sum                                       3.048794
1259   PMD_dlnliss                                            3.047727
1260   SM_enum_ccl_gini                                       3.047425
1261   SM_enum_ci_gini                                        3.047425
1262   SM_enum_cc_gini                                        3.046801
1263   SM_enum_ldc_gini                                       3.046614
1264   SM_enum_lldc_gini                                      3.046614
1265   SM_class_loc_stdev                                     3.045886
1266   SM_interface_tnlg_avg                                  3.044734
1267   SM_class_wmc_max                                       3.040899
1268   SM_enum_nlpm_median                                    3.040742
1269   SM_method_hpv_theil                                    3.040091
1270   SM_method_hpv_sum                                      3.039501
1271   AST_blockstatement                                     3.039081
1272   SM_enum_nlpm_avg                                       3.038826
1273   SM_method_loc_min                                      3.036000
1274   SM_interface_tnlg_min                                  3.033756
1275   SM_class_ad_sum                                        3.031380
1276   SM_method_tlloc_min                                    3.031147
1277   SM_class_na_max                                        3.030710
1278   SM_method_misei_sum                                    3.028754
1279   SM_method_mism_sum                                     3.028692
1280   SM_interface_tnlm_max                                  3.027000
1281   SM_interface_cboi_max                                  3.026367
1282   SM_interface_tnlg_median                               3.025890
1283   SM_class_lldc_stdev                                    3.023084
1284   SM_class_na_stdev                                      3.022970
1285   SM_class_ldc_stdev                                     3.021036
1286   SM_method_lldc_avg                                     3.016511
1287   SM_file_pua                                            3.013071
1288   SM_method_tcd_sum                                      3.010150
1289   SM_enum_nlm_avg                                        3.009304
1290   SM_enum_nlm_median                                     3.006644
1291   SM_method_cd_sum                                       3.003737
1292   SM_enum_tnlg_sum                                       3.003016
1293   SM_enum_tng_sum                                        3.003016
1294   AST_ifstatement                                        3.002826
1295   SM_class_pua_sum                                       2.999780
1296   SM_interface_dloc_median                               2.999323
1297   SM_enum_tnlm_min                                       2.998212
1298   SM_class_nl_sum                                        2.996570
1299   SM_interface_cloc_median                               2.994044
1300   SM_enum_nle_sum                                        2.994020
1301   SM_interface_dloc_avg                                  2.991738
1302   SM_method_mi_sum                                       2.991480
1303   SM_method_mims_sum                                     2.991480
1304   SM_enum_tnpm_min                                       2.990610
1305   SM_method_dloc_sum                                     2.989870
1306   SM_class_wmc_sum                                       2.988055
1307   SM_class_tnlm_sum                                      2.987047
1308   SM_interface_cloc_avg                                  2.986409
1309   SM_interface_loc_min                                   2.985441
1310   SM_interface_dloc_min                                  2.984099
1311   SM_interface_tns_avg                                   2.983869
1312   SM_class_nlg_sum                                       2.983180
1313   SM_enum_nl_sum                                         2.982312
1314   SM_annotation_tcd_min                                  2.980169
1315   SM_annotation_cd_min                                   2.980169
1316   SM_class_nlm_sum                                       2.979620
1317   SM_method_ldc_sum                                      2.978186
1318   SM_class_ldc_max                                       2.977085
1319   SM_annotation_cd_avg                                   2.976983
1320   SM_annotation_tcd_avg                                  2.976983
1321   SM_interface_cloc_min                                  2.976807
1322   SM_interface_loc_median                                2.976648
1323   SM_annotation_tcd_median                               2.974953
1324   SM_annotation_tcd_max                                  2.974953
1325   SM_annotation_cd_max                                   2.974953
1326   SM_annotation_cd_median                                2.974953
1327   SM_method_lldc_sum                                     2.973016
1328   SM_interface_tna_sum                                   2.972908
1329   SM_class_lldc_max                                      2.969183
1330   SM_interface_loc_avg                                   2.969017
1331   SM_interface_tcloc_median                              2.968384
1332   SM_class_nlpm_sum                                      2.968324
1333   SM_class_rfc_sum                                       2.967101
1334   SM_interface_tcloc_avg                                 2.964966
1335   AST_switchstatement                                    2.962839
1336   SM_method_noi_sum                                      2.960783
1337   SM_method_hpl_sum                                      2.959215
1338   SM_class_tnlm_max                                      2.957079
1339   SM_class_tcloc_sum                                     2.956546
1340   SM_method_cloc_sum                                     2.954266
1341   SM_method_cllc_sum                                     2.952287
1342   SM_method_cco_sum                                      2.951791
1343   SM_method_clc_sum                                      2.951112
1344   SM_interface_tns_median                                2.950802
1345   SM_class_cco_sum                                       2.950066
1346   SM_method_tcloc_sum                                    2.949587
1347   SM_interface_tcloc_min                                 2.949323
1348   SM_method_cc_sum                                       2.947684
1349   SM_interface_tloc_min                                  2.946788
1350   SM_class_tnlg_sum                                      2.946242
1351   SM_method_hdif_sum                                     2.946148
1352   SM_class_tcloc_max                                     2.942478
1353   SM_class_rfc_max                                       2.936487
1354   SM_file_pda                                            2.936218
1355   SM_interface_tnlg_sum                                  2.935611
1356   SM_class_tnlpm_sum                                     2.935391
1357   SM_class_tnlpm_max                                     2.933642
1358   SM_annotation_cd_sum                                   2.928815
1359   SM_annotation_tcd_sum                                  2.928815
1360   SM_class_tloc_sum                                      2.928388
1361   SM_class_tlloc_sum                                     2.926389
1362   SM_class_rfc_stdev                                     2.911158
1363   SM_file_mccc                                           2.911099
1364   SM_class_loc_sum                                       2.910158
1365   SM_enum_cc_sum                                         2.909783
1366   SM_class_wmc_stdev                                     2.909164
1367   SM_enum_tloc_min                                       2.901860
1368   SM_enum_cbo_avg                                        2.891946
1369   PMD_rule_type_import statement rules                   2.890053
1370   SM_class_lloc_sum                                      2.889797
1371   SM_class_pua_max                                       2.888316
1372   SM_class_ci_sum                                        2.886632
1373   AST_methoddeclaration                                  2.884969
1374   SM_class_tloc_stdev                                    2.882086
1375   AST_breakstatement                                     2.881227
1376   SM_enum_cbo_median                                     2.879343
1377   SM_enum_cboi_median                                    2.878530
1378   AST_classcreator                                       2.878204
1379   SM_enum_cboi_avg                                       2.876961
1380   SM_method_mi_atkinson                                  2.874578
1381   SM_method_mims_atkinson                                2.874578
1382   SM_method_mccc_sum                                     2.871569
1383   SM_class_lloc_stdev                                    2.867878
1384   SM_interface_tnla_sum                                  2.865092
1385   SM_enum_loc_min                                        2.864217
1386   SM_class_tlloc_max                                     2.863287
1387   SM_interface_tna_max                                   2.861501
1388   SM_class_tloc_max                                      2.861408
1389   SM_interface_pda_sum                                   2.859180
1390   SM_class_ccl_max                                       2.856077
1391   PMD_fdsbasoc                                           2.853013
1392   SM_enum_dloc_min                                       2.852064
1393   SM_enum_cloc_min                                       2.846685
1394   AST_switchstatementcase                                2.846255
1395   SM_enum_tcloc_min                                      2.845099
1396   SM_class_tnos_sum                                      2.840701
1397   SM_method_misei_atkinson                               2.839881
1398   SM_method_mism_atkinson                                2.838910
1399   AST_formalparameter                                    2.838008
1400   SM_method_numpar_sum                                   2.837903
1401   SM_enum_nm_avg                                         2.837486
1402   SM_class_tnlg_max                                      2.836620
1403   PMD_tfbfass                                            2.835067
1404   SM_class_nla_sum                                       2.835063
1405   SM_enum_nm_median                                      2.834886
1406   SM_method_lloc_sum                                     2.833879
1407   SM_enum_npm_median                                     2.829580
1408   SM_method_loc_sum                                      2.829394
1409   AST_localvariabledeclaration                           2.829287
1410   SM_enum_npm_avg                                        2.827825
1411   SM_interface_tnla_max                                  2.827545
1412   PMD_vnc                                                2.827453
1413   SM_class_cco_max                                       2.824689
1414   SM_annotation_pda_sum                                  2.822347
1415   SM_annotation_ad_sum                                   2.822347
1416   AST_annotationdeclaration                              2.822347
1417   SM_class_tnla_stdev                                    2.820437
1418   SM_class_nos_sum                                       2.820414
1419   SM_class_cco_stdev                                     2.820225
1420   SM_class_ccl_stdev                                     2.816779
1421   SM_class_noi_max                                       2.815505
1422   AST_methodinvocation                                   2.814102
1423   SM_class_ci_stdev                                      2.812420
1424   AST_node_count                                         2.812409
1425   SM_interface_tnlpa_min                                 2.812070
1426   SM_class_tnlg_stdev                                    2.811966
1427   SM_interface_ns_avg                                    2.810804
1428   SM_method_tlloc_sum                                    2.808743
1429   SM_enum_nlg_sum                                        2.808133
1430   SM_enum_ng_sum                                         2.808133
1431   SM_class_tnos_max                                      2.807904
1432   SM_interface_tnpa_min                                  2.807628
1433   AST_binaryoperation                                    2.806446
1434   SM_method_tloc_sum                                     2.800921
1435   SM_class_tcd_sum                                       2.790237
1436   AST_cast                                               2.789810
1437   SM_enum_cbo_min                                        2.788911
1438   AST_returnstatement                                    2.785873
1439   SM_class_tnlpa_max                                     2.785550
1440   SM_file_lloc                                           2.782416
1441   SM_class_tnlg_min                                      2.780925
1442   SM_class_tlloc_stdev                                   2.779173
1443   SM_method_ccl_sum                                      2.772879
1444   SM_class_tnpa_max                                      2.771946
1445   SM_method_nos_sum                                      2.769448
1446   SM_interface_ns_median                                 2.769154
1447   AST_basictype                                          2.762379
1448   PMD_ucie                                               2.760741
1449   SM_class_noi_sum                                       2.759198
1450   SM_method_mims_hoover                                  2.754246
1451   SM_method_mi_hoover                                    2.754246
1452   SM_method_tloc_min                                     2.752824
1453   SM_class_nos_stdev                                     2.750331
1454   SM_class_tnlg_median                                   2.748162
1455   AST_statementexpression                                2.746229
1456   SM_method_tnos_sum                                     2.746159
1457   SM_interface_tnla_min                                  2.744883
1458   SM_method_ci_sum                                       2.744454
1459   SM_class_ci_max                                        2.740925
1460   SM_file_loc                                            2.738346
1461   SM_class_tnlg_avg                                      2.738072
1462   SM_interface_tna_min                                   2.736447
1463   SM_class_cd_sum                                        2.735286
1464   AST_explicitconstructorinvocation                      2.732364
1465   SM_interface_tloc_sum                                  2.726498
1466   AST_forcontrol                                         2.725389
1467   AST_variabledeclaration                                2.725270
1468   AST_forstatement                                       2.723130
1469   SM_interface_ng_sum                                    2.717638
1470   SM_method_hdif_theil                                   2.714234
1471   SM_method_ldc_avg                                      2.714120
1472   AST_this                                               2.706927
1473   SM_class_tnos_stdev                                    2.702460
1474   SM_interface_pda_max                                   2.700444
1475   SM_class_lcom5_avg                                     2.698729
1476   AST_constructordeclaration                             2.694436
1477   PMD_afnmmn                                             2.689436
1478   SM_class_lcom5_median                                  2.688272
1479   AST_memberreference                                    2.684394
1480   SM_class_na_sum                                        2.684092
1481   SM_interface_cbo_max                                   2.680678
1482   SM_class_nlg_min                                       2.677478
1483   AST_classdeclaration                                   2.676597
1484   AST_assignment                                         2.676207
1485   SM_enum_nl_median                                      2.674828
1486   SM_enum_nle_median                                     2.668300
1487   SM_method_mccc_avg                                     2.667150
1488   CHANGE_TYPE_computation                                2.664832
1489   SM_interface_tloc_max                                  2.661962
1490   SM_interface_nlg_sum                                   2.659882
1491   AST_variabledeclarator                                 2.659191
1492   SM_class_nlg_median                                    2.658891
1493   SM_class_nlg_avg                                       2.648523
1494   SM_class_tnlpm_median                                  2.648369
1495   SM_class_cllc_coefficient_of_variation                 2.644988
1496   SM_method_nii_sum                                      2.643918
1497   SM_method_hpv_coefficient_of_variation                 2.642619
1498   SM_class_clc_coefficient_of_variation                  2.642423
1499   SM_class_nls_coefficient_of_variation                  2.638220
1500   SM_enum_nl_avg                                         2.638147
1501   PMD_odpl                                               2.637540
1502   SM_class_tnlpm_avg                                     2.632277
1503   SM_enum_nle_avg                                        2.628194
1504   SM_interface_tloc_avg                                  2.627422
1505   SM_enum_lcom5_max                                      2.625281
1506   SM_interface_tna_stdev                                 2.615706
1507   SM_enum_ad_sum                                         2.614527
1508   SM_enum_cllc_sum                                       2.611109
1509   PMD_ssshd                                              2.605407
1510   SM_class_nlpm_median                                   2.605228
1511   SM_class_nlpm_avg                                      2.601406
1512   SM_class_lldc_theil                                    2.601097
1513   SM_interface_tloc_median                               2.595884
1514   SM_class_lldc_coefficient_of_variation                 2.593699
1515   SM_class_ldc_coefficient_of_variation                  2.592976
1516   SM_class_tnlm_median                                   2.591957
1517   SM_interface_tnla_stdev                                2.591765
1518   PMD_uni                                                2.590497
1519   SM_class_ci_coefficient_of_variation                   2.589736
1520   SM_class_cc_coefficient_of_variation                   2.585481
1521   SM_class_tna_stdev                                     2.584865
1522   AST_fielddeclaration                                   2.582629
1523   SM_class_ccl_coefficient_of_variation                  2.582423
1524   SM_class_tnlm_avg                                      2.579904
1525   SM_interface_ns_min                                    2.576368
1526   SM_interface_tns_min                                   2.575079
1527   AST_superconstructorinvocation                         2.574660
1528   PMD_aio                                                2.570676
1529   SM_class_tcd_coefficient_of_variation                  2.559823
1530   AST_annotation                                         2.559613
1531   SM_class_tnpa_sum                                      2.557802
1532   SM_class_cco_coefficient_of_variation                  2.556383
1533   AST_enhancedforcontrol                                 2.554124
1534   SM_interface_nlg_avg                                   2.552771
1535   SM_class_nlm_median                                    2.551806
1536   SM_class_nlm_avg                                       2.548447
1537   SM_interface_tnpa_avg                                  2.545565
1538   SM_interface_tnlpa_avg                                 2.543982
1539   SM_class_cllc_theil                                    2.539548
1540   SM_class_clc_theil                                     2.537874
1541   SM_class_dloc_avg                                      2.535561
1542   SM_enum_tnlpm_min                                      2.535352
1543   SM_class_nlg_coefficient_of_variation                  2.531029
1544   SM_interface_noi_gini                                  2.527934
1545   SM_class_tcloc_avg                                     2.527440
1546   SM_class_cbo_sum                                       2.526530
1547   SM_interface_pda_avg                                   2.524271
1548   SM_interface_pda_median                                2.522176
1549   SM_class_tnls_coefficient_of_variation                 2.520760
1550   SM_interface_nlg_median                                2.519479
1551   SM_interface_tng_max                                   2.517565
1552   SM_class_ldc_theil                                     2.511432
1553   SM_class_lcom5_coefficient_of_variation                2.508967
1554   SM_class_cd_coefficient_of_variation                   2.508386
1555   SM_class_tnls_sum                                      2.506784
1556   AST_enumbody                                           2.506262
1557   AST_enumdeclaration                                    2.506262
1558   SM_interface_pda_min                                   2.504442
1559   SM_class_tng_sum                                       2.502187
1560   SM_method_hpv_atkinson                                 2.500938
1561   SM_class_cc_theil                                      2.497401
1562   SM_enum_pua_max                                        2.493814
1563   SM_class_dloc_median                                   2.491354
1564   SM_interface_ng_max                                    2.483063
1565   SM_class_tnla_sum                                      2.480411
1566   SM_class_ci_theil                                      2.478160
1567   SM_method_mism_hoover                                  2.477678
1568   SM_method_misei_hoover                                 2.477022
1569   SM_class_nlpm_coefficient_of_variation                 2.475775
1570   SM_class_tnla_max                                      2.464976
1571   SM_interface_nii_sum                                   2.458134
1572   SM_interface_nii_max                                   2.443807
1573   SM_class_tng_max                                       2.441867
1574   CHANGE_TYPE_interface                                  2.441378
1575   PMD_mbis                                               2.438406
1576   PMD_nsi                                                2.437499
1577   SM_class_ccl_theil                                     2.437159
1578   SM_class_ng_sum                                        2.434945
1579   MOSER_avg_code_churn                                   2.434535
1580   SM_class_nlm_coefficient_of_variation                  2.433494
1581   SM_annotation_cboi_atkinson                            2.433213
1582   SM_class_tcloc_median                                  2.430740
1583   SM_interface_tloc_stdev                                2.429997
1584   SM_enum_cboi_min                                       2.428305
1585   SM_interface_tnlm_stdev                                2.421909
1586   SM_class_tna_sum                                       2.421635
1587   SM_class_tna_max                                       2.417965
1588   SM_class_ad_coefficient_of_variation                   2.415045
1589   SM_class_nls_theil                                     2.414899
1590   AST_arrayselector                                      2.405990
1591   SM_class_tnlpa_sum                                     2.403702
1592   AST_assertstatement                                    2.396973
1593   SM_class_pua_stdev                                     2.383975
1594   SM_class_ns_coefficient_of_variation                   2.383763
1595   SM_interface_cbo_median                                2.383547
1596   SM_class_pua_coefficient_of_variation                  2.383407
1597   SM_class_noi_stdev                                     2.382310
1598   SM_class_tnlg_coefficient_of_variation                 2.381415
1599   SM_class_pda_coefficient_of_variation                  2.381397
1600   SM_interface_cbo_avg                                   2.381051
1601   SM_class_tnlpm_coefficient_of_variation                2.374782
1602   SM_class_nlpm_theil                                    2.353597
1603   SM_package_ns                                          2.352103
1604   SM_method_hdif_coefficient_of_variation                2.347783
1605   SM_class_nlg_stdev                                     2.341103
1606   AST_dostatement                                        2.338776
1607   SM_method_hpl_theil                                    2.338733
1608   AST_typeargument                                       2.337242
1609   SM_interface_tnpm_sum                                  2.330844
1610   SM_class_tnlm_coefficient_of_variation                 2.330157
1611   SM_class_cbo_max                                       2.329940
1612   SM_class_ci_generalized_entropy                        2.329205
1613   SM_interface_cbo_min                                   2.319765
1614   SM_class_tnlpa_avg                                     2.315706
1615   PMD_upm                                                2.313491
1616   SM_class_cco_theil                                     2.312450
1617   SM_class_cloc_avg                                      2.312367
1618   SM_class_tns_coefficient_of_variation                  2.306904
1619   SM_class_nls_sum                                       2.304217
1620   SM_class_tnls_max                                      2.304217
1621   SM_class_lcom5_min                                     2.303648
1622   SM_class_tnla_coefficient_of_variation                 2.298504
1623   SM_class_pua_min                                       2.296033
1624   PMD_rule_type_string and stringbuffer rules            2.294752
1625   SM_enum_nle_gini                                       2.292747
1626   SM_enum_nl_gini                                        2.292747
1627   AST_import                                             2.292154
1628   SM_enum_nl_min                                         2.287582
1629   SM_class_ldc_generalized_entropy                       2.286074
1630   SM_class_cco_generalized_entropy                       2.283338
1631   SM_class_cboi_coefficient_of_variation                 2.282264
1632   SM_class_tns_sum                                       2.278662
1633   SM_class_lldc_generalized_entropy                      2.276875
1634   SM_class_pua_median                                    2.273917
1635   SM_class_wmc_coefficient_of_variation                  2.271232
1636   SM_class_pua_avg                                       2.269904
1637   SM_class_tnlpm_min                                     2.269020
1638   SM_class_noc_sum                                       2.267417
1639   SM_class_lloc_theil                                    2.266695
1640   SM_class_noc_max                                       2.264059
1641   SM_enum_pua_gini                                       2.261640
1642   SM_package_ng                                          2.261275
1643   SM_class_nla_coefficient_of_variation                  2.255042
1644   SM_class_nii_coefficient_of_variation                  2.247711
1645   SM_class_noc_coefficient_of_variation                  2.247519
1646   PMD_gls                                                2.246980
1647   SM_interface_tnlpa_median                              2.245674
1648   SM_interface_tnpa_median                               2.242698
1649   SM_class_nod_coefficient_of_variation                  2.242269
1650   SM_class_tnls_theil                                    2.239357
1651   SM_class_cloc_coefficient_of_variation                 2.238731
1652   MOSER_avg_lines_added                                  2.238636
1653   SM_class_lloc_coefficient_of_variation                 2.232971
1654   SM_enum_nle_min                                        2.232514
1655   SM_class_tnlm_theil                                    2.228670
1656   SM_class_tlloc_coefficient_of_variation                2.218605
1657   SM_class_tnos_coefficient_of_variation                 2.216500
1658   SM_class_dloc_coefficient_of_variation                 2.214465
1659   SM_interface_tlloc_sum                                 2.214119
1660   SM_class_nlpm_min                                      2.213579
1661   SM_class_rfc_theil                                     2.210506
1662   SM_interface_npm_sum                                   2.209906
1663   SM_interface_nm_sum                                    2.209906
1664   SM_enum_cd_sum                                         2.209723
1665   SM_class_tcloc_coefficient_of_variation                2.209365
1666   SM_class_tng_coefficient_of_variation                  2.201329
1667   SM_class_cloc_median                                   2.199574
1668   SM_enum_tcd_sum                                        2.197022
1669   SM_class_loc_theil                                     2.195277
1670   SM_class_lcom5_theil                                   2.193977
1671   AST_elementvaluepair                                   2.192791
1672   SM_interface_tnm_sum                                   2.190887
1673   SM_class_tnlm_min                                      2.188992
1674   SM_class_tloc_coefficient_of_variation                 2.188345
1675   SM_class_tlloc_theil                                   2.188326
1676   SM_class_loc_coefficient_of_variation                  2.186753
1677   SM_class_pua_theil                                     2.185838
1678   SM_class_tnpm_avg                                      2.185647
1679   SM_class_tnlpa_generalized_entropy                     2.178050
1680   SM_class_ns_theil                                      2.176558
1681   SM_enum_lcom5_sum                                      2.172283
1682   SM_class_tnpm_coefficient_of_variation                 2.171593
1683   SM_method_hdif_atkinson                                2.168635
1684   SM_interface_nlg_min                                   2.168426
1685   SM_class_tnlpa_theil                                   2.167130
1686   PMD_asaml                                              2.165895
1687   SM_class_nlm_generalized_entropy                       2.164059
1688   SM_class_nos_coefficient_of_variation                  2.163450
1689   SM_method_cco_coefficient_of_variation                 2.163345
1690   MOSER_sum_code_churn                                   2.161087
1691   SM_interface_tnpm_max                                  2.155172
1692   AST_whilestatement                                     2.152180
1693   SM_class_tnm_coefficient_of_variation                  2.149192
1694   SM_interface_tlloc_avg                                 2.147072
1695   AST_typeparameter                                      2.142547
1696   SM_package_tns                                         2.139230
1697   SM_class_tloc_theil                                    2.139142
1698   SM_class_nlm_min                                       2.138610
1699   SM_class_wmc_theil                                     2.138284
1700   SM_interface_tna_avg                                   2.136588
1701   SM_class_tnlm_generalized_entropy                      2.134711
1702   SM_interface_tnla_avg                                  2.133206
1703   SM_class_tcd_theil                                     2.131601
1704   MOSER_sum_lines_added                                  2.127556
1705   PMD_atnpe                                              2.126030
1706   SM_class_tnlpm_theil                                   2.125328
1707   SM_interface_tlloc_max                                 2.122420
1708   SM_method_lldc_coefficient_of_variation                2.121414
1709   SM_interface_tnpm_min                                  2.117812
1710   SM_interface_nm_min                                    2.117466
1711   SM_interface_npm_min                                   2.117466
1712   SM_method_ci_coefficient_of_variation                  2.116780
1713   SM_interface_tnm_min                                   2.115920
1714   SM_class_rfc_coefficient_of_variation                  2.115025
1715   DAMBROS_wpchu_lcom5                                    2.113098
1716   DAMBROS_wpchu_noi                                      2.112773
1717   SM_method_ldc_coefficient_of_variation                 2.109389
1718   SM_interface_nm_max                                    2.108062
1719   SM_interface_npm_max                                   2.108062
1720   SM_interface_nm_median                                 2.105159
1721   SM_interface_npm_median                                2.105159
1722   SM_class_tnls_atkinson                                 2.104617
1723   DAMBROS_wpchu_wmc                                      2.102918
1724   DAMBROS_hh_noi                                         2.102690
1725   SM_interface_nm_avg                                    2.102641
1726   SM_interface_npm_avg                                   2.102641
1727   SM_class_tnpa_avg                                      2.102468
1728   SM_class_cd_theil                                      2.098823
1729   SM_class_tnls_hoover                                   2.098686
1730   SM_class_nii_sum                                       2.098470
1731   SM_interface_tnpm_median                               2.098373
1732   SM_class_nlm_theil                                     2.098164
